anyo,fecha_exportacion,evaluacion,alumno,ensenanza,curso,contenido,bloque_contenido,nota_numerica,tipo_nota,observacion,capacidades_inf,medidas_inf,borrar,sobreescribir
2022,19/10/2023 16:11:33,FI,431030cbf057d379079326285226e098a1eb0967a6b838b37aa5ec05faf78965,5,2837633069,0483, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,431030cbf057d379079326285226e098a1eb0967a6b838b37aa5ec05faf78965,5,2837633069,0485, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,a5fe65999879a16c1f4dc970c863da56daea887e3ad6e91b38a560fce9f12724,5,2837633069,0373, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,a5fe65999879a16c1f4dc970c863da56daea887e3ad6e91b38a560fce9f12724,5,2837633069,0483, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,a5fe65999879a16c1f4dc970c863da56daea887e3ad6e91b38a560fce9f12724,5,2837633069,0484, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,a5fe65999879a16c1f4dc970c863da56daea887e3ad6e91b38a560fce9f12724,5,2837633069,0485, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,FI,a5fe65999879a16c1f4dc970c863da56daea887e3ad6e91b38a560fce9f12724,5,2837633069,0487, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,3a0ab5daa485eb4d20f430c0fff96087c0dbfbf969be124b6358f9175ccd02e3,5,2837633069,CV0003, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,3a0ab5daa485eb4d20f430c0fff96087c0dbfbf969be124b6358f9175ccd02e3,5,2837633069,0617, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,3a0ab5daa485eb4d20f430c0fff96087c0dbfbf969be124b6358f9175ccd02e3,5,2837633069,0483, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,3a0ab5daa485eb4d20f430c0fff96087c0dbfbf969be124b6358f9175ccd02e3,5,2837633069,0484, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,3a0ab5daa485eb4d20f430c0fff96087c0dbfbf969be124b6358f9175ccd02e3,5,2837633069,0485, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,FI,3a0ab5daa485eb4d20f430c0fff96087c0dbfbf969be124b6358f9175ccd02e3,5,2837633069,0487, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,FI,3a0ab5daa485eb4d20f430c0fff96087c0dbfbf969be124b6358f9175ccd02e3,5,2837633069,0373, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,2bde925f5b29772b10b8c1311059ee8b1709dbc7a1bde90230ddd05c4b2afb75,5,2837633069,0487, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,FI,2bde925f5b29772b10b8c1311059ee8b1709dbc7a1bde90230ddd05c4b2afb75,5,2837633069,0483, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,2bde925f5b29772b10b8c1311059ee8b1709dbc7a1bde90230ddd05c4b2afb75,5,2837633069,0484, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,14350bba95ee94bde4b5976cb7485aedea69686cff91dd42918f02896aa9a41d,5,2837633069,0483, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,FI,14350bba95ee94bde4b5976cb7485aedea69686cff91dd42918f02896aa9a41d,5,2837633069,0617, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,1ea55ffaca42743b045a92edf15e19df0d4698a12b187c8e38836fa69c93fe8b,5,2837633069,CV0003, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,1ea55ffaca42743b045a92edf15e19df0d4698a12b187c8e38836fa69c93fe8b,5,2837633069,0483, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,1ea55ffaca42743b045a92edf15e19df0d4698a12b187c8e38836fa69c93fe8b,5,2837633069,0484, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,1ea55ffaca42743b045a92edf15e19df0d4698a12b187c8e38836fa69c93fe8b,5,2837633069,0485, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,FI,1ea55ffaca42743b045a92edf15e19df0d4698a12b187c8e38836fa69c93fe8b,5,2837633069,0487, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,1ea55ffaca42743b045a92edf15e19df0d4698a12b187c8e38836fa69c93fe8b,5,2837633069,0373, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,80667b72d08e56f9d7ddff9e7d4b277b1601c9fe41d61a36900df8419766ff57,5,2837633069,0487, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,80667b72d08e56f9d7ddff9e7d4b277b1601c9fe41d61a36900df8419766ff57,5,2837633069,0485, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,7ac1297e9020de13fac113c22b69fbecbc7de158e219118e2db3625b10405a97,5,2837633069,0373, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,7ac1297e9020de13fac113c22b69fbecbc7de158e219118e2db3625b10405a97,5,2837633069,0483, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,7ac1297e9020de13fac113c22b69fbecbc7de158e219118e2db3625b10405a97,5,2837633069,0484, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,7ac1297e9020de13fac113c22b69fbecbc7de158e219118e2db3625b10405a97,5,2837633069,0485, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,a09ce6480f7edda02a4e3cdfa2d806fee5da3d1e5cbf58fa39f5c641631e3383,5,2837633069,0485, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,a09ce6480f7edda02a4e3cdfa2d806fee5da3d1e5cbf58fa39f5c641631e3383,5,2837633069,0485, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,a09ce6480f7edda02a4e3cdfa2d806fee5da3d1e5cbf58fa39f5c641631e3383,5,2837633069,0485, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,a09ce6480f7edda02a4e3cdfa2d806fee5da3d1e5cbf58fa39f5c641631e3383,5,2837633069,0485, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,536cf5e26b66fc64f1b47fdc5fc36067c073b4b3ef4943f3513d98cff09d323b,5,2837633069,0373, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,536cf5e26b66fc64f1b47fdc5fc36067c073b4b3ef4943f3513d98cff09d323b,5,2837633069,0617, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,536cf5e26b66fc64f1b47fdc5fc36067c073b4b3ef4943f3513d98cff09d323b,5,2837633069,0483, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,536cf5e26b66fc64f1b47fdc5fc36067c073b4b3ef4943f3513d98cff09d323b,5,2837633069,0484, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,536cf5e26b66fc64f1b47fdc5fc36067c073b4b3ef4943f3513d98cff09d323b,5,2837633069,0487, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,52897d1421229ca39fdfc095b06296bb56709f2888925d9dabdcad3e2d32f7bd,5,2837633069,CV0003, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,52897d1421229ca39fdfc095b06296bb56709f2888925d9dabdcad3e2d32f7bd,5,2837633069,0373, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,7179c801adc189fca9806c011444e6211100252f4cf4c12ab7f5dc9d2779032a,5,2837633069,0373, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,7179c801adc189fca9806c011444e6211100252f4cf4c12ab7f5dc9d2779032a,5,2837633069,0483, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,0c4cf4cf0a45ff3cf2f86a3278b11ea3a6f44ee9652a7b160d9e019e5058d7fd,5,2837633069,CV0003, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,FI,0c4cf4cf0a45ff3cf2f86a3278b11ea3a6f44ee9652a7b160d9e019e5058d7fd,5,2837633069,0483, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,0c4cf4cf0a45ff3cf2f86a3278b11ea3a6f44ee9652a7b160d9e019e5058d7fd,5,2837633069,0484, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,0c4cf4cf0a45ff3cf2f86a3278b11ea3a6f44ee9652a7b160d9e019e5058d7fd,5,2837633069,0485, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,0c4cf4cf0a45ff3cf2f86a3278b11ea3a6f44ee9652a7b160d9e019e5058d7fd,5,2837633069,0487, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,0c4cf4cf0a45ff3cf2f86a3278b11ea3a6f44ee9652a7b160d9e019e5058d7fd,5,2837633069,0373, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2837633069,CV0003, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2837633069,0617, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2837633069,0483, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2837633069,0484, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2837633069,0485, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2837633069,0487, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2837633069,0373, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2837633069,0373, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2837633069,0483, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2837633069,0485, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2837633069,0487, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,acad840b08062c7487452d54f2aa268b26be58ff5e59373b5cd0179b8b99d6b3,5,2837633069,CV0003, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,acad840b08062c7487452d54f2aa268b26be58ff5e59373b5cd0179b8b99d6b3,5,2837633069,0617, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,acad840b08062c7487452d54f2aa268b26be58ff5e59373b5cd0179b8b99d6b3,5,2837633069,0483, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,acad840b08062c7487452d54f2aa268b26be58ff5e59373b5cd0179b8b99d6b3,5,2837633069,0484, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,acad840b08062c7487452d54f2aa268b26be58ff5e59373b5cd0179b8b99d6b3,5,2837633069,0485, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,acad840b08062c7487452d54f2aa268b26be58ff5e59373b5cd0179b8b99d6b3,5,2837633069,0487, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,acad840b08062c7487452d54f2aa268b26be58ff5e59373b5cd0179b8b99d6b3,5,2837633069,0373, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,9c4f1225731aa964040842d2b17d40742bdfce8c2e545e32e1f92b87a2815f12,5,2837633069,CV0003, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,9c4f1225731aa964040842d2b17d40742bdfce8c2e545e32e1f92b87a2815f12,5,2837633069,0617, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,9c4f1225731aa964040842d2b17d40742bdfce8c2e545e32e1f92b87a2815f12,5,2837633069,0483, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,9c4f1225731aa964040842d2b17d40742bdfce8c2e545e32e1f92b87a2815f12,5,2837633069,0484, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,9c4f1225731aa964040842d2b17d40742bdfce8c2e545e32e1f92b87a2815f12,5,2837633069,0485, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,9c4f1225731aa964040842d2b17d40742bdfce8c2e545e32e1f92b87a2815f12,5,2837633069,0487, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,9c4f1225731aa964040842d2b17d40742bdfce8c2e545e32e1f92b87a2815f12,5,2837633069,0373, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,e4265753f94a540f53fc48327b5414744adca152b5b4ca344a47a5eea78f4a41,5,2837633069,CV0003, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,e4265753f94a540f53fc48327b5414744adca152b5b4ca344a47a5eea78f4a41,5,2837633069,0617, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,e4265753f94a540f53fc48327b5414744adca152b5b4ca344a47a5eea78f4a41,5,2837633069,0483, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,e4265753f94a540f53fc48327b5414744adca152b5b4ca344a47a5eea78f4a41,5,2837633069,0484, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,e4265753f94a540f53fc48327b5414744adca152b5b4ca344a47a5eea78f4a41,5,2837633069,0487, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,e4265753f94a540f53fc48327b5414744adca152b5b4ca344a47a5eea78f4a41,5,2837633069,0373, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,57bc3b44b8be47e759b340ca716cc6c191b8c4d8e14efc407b279f42017cfa68,5,2837633069,CV0003, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,57bc3b44b8be47e759b340ca716cc6c191b8c4d8e14efc407b279f42017cfa68,5,2837633069,0617, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,57bc3b44b8be47e759b340ca716cc6c191b8c4d8e14efc407b279f42017cfa68,5,2837633069,0483, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,57bc3b44b8be47e759b340ca716cc6c191b8c4d8e14efc407b279f42017cfa68,5,2837633069,0484, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2022,19/10/2023 16:11:33,FI,57bc3b44b8be47e759b340ca716cc6c191b8c4d8e14efc407b279f42017cfa68,5,2837633069,0487, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2022,19/10/2023 16:11:33,FI,57bc3b44b8be47e759b340ca716cc6c191b8c4d8e14efc407b279f42017cfa68,5,2837633069,0373, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,FI,ec9caa2f2d78aac7c738f28b47af8a7ddb09171b4bc53a7abb263a27fcde7c58,5,2837633069,CV0003, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,FI,ec9caa2f2d78aac7c738f28b47af8a7ddb09171b4bc53a7abb263a27fcde7c58,5,2837633069,0617, ,10,398840516, ,No hay datos guardados,No hay datos guardados,N,N
2022,19/10/2023 16:11:33,FI,ec9caa2f2d78aac7c738f28b47af8a7ddb09171b4bc53a7abb263a27fcde7c58,5,2837633069,0483, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,ec9caa2f2d78aac7c738f28b47af8a7ddb09171b4bc53a7abb263a27fcde7c58,5,2837633069,0484, ,10,398840516, , , ,N,N
2022,19/10/2023 16:11:33,FI,ec9caa2f2d78aac7c738f28b47af8a7ddb09171b4bc53a7abb263a27fcde7c58,5,2837633069,0485, ,10,146988216, ,No hay datos guardados,No hay datos guardados,N,N
2022,19/10/2023 16:11:33,FI,ec9caa2f2d78aac7c738f28b47af8a7ddb09171b4bc53a7abb263a27fcde7c58,5,2837633069,0487, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,ec9caa2f2d78aac7c738f28b47af8a7ddb09171b4bc53a7abb263a27fcde7c58,5,2837633069,0373, ,10,398840516, ,No hay datos guardados,No hay datos guardados,N,N
2022,19/10/2023 16:11:33,FI,437f83635da6c7ce710e371578bebe6d070bbf174dc056e323e735423626d74a,5,2837633069,CV0003, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,FI,437f83635da6c7ce710e371578bebe6d070bbf174dc056e323e735423626d74a,5,2837633069,0483, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,437f83635da6c7ce710e371578bebe6d070bbf174dc056e323e735423626d74a,5,2837633069,0484, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,FI,437f83635da6c7ce710e371578bebe6d070bbf174dc056e323e735423626d74a,5,2837633069,0485, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,437f83635da6c7ce710e371578bebe6d070bbf174dc056e323e735423626d74a,5,2837633069,0487, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,FI,437f83635da6c7ce710e371578bebe6d070bbf174dc056e323e735423626d74a,5,2837633069,0373, ,10,398840516, ,No hay datos guardados,No hay datos guardados,N,N
2022,19/10/2023 16:11:33,FI,c78fba65badab3194ef87cd5137b2195d48cfd3dad9084430bb4f4dfbbd3bbe0,5,2837633069,CV0003, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,c78fba65badab3194ef87cd5137b2195d48cfd3dad9084430bb4f4dfbbd3bbe0,5,2837633069,0617, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,c78fba65badab3194ef87cd5137b2195d48cfd3dad9084430bb4f4dfbbd3bbe0,5,2837633069,0483, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,c78fba65badab3194ef87cd5137b2195d48cfd3dad9084430bb4f4dfbbd3bbe0,5,2837633069,0484, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,c78fba65badab3194ef87cd5137b2195d48cfd3dad9084430bb4f4dfbbd3bbe0,5,2837633069,0487, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,FI,c78fba65badab3194ef87cd5137b2195d48cfd3dad9084430bb4f4dfbbd3bbe0,5,2837633069,0373, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,01,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2837633062,CV0004, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,01,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2837633062,0612, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,01,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2837633062,0613, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,01,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2837633062,0614, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2837633062,0615, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2837633062,0618, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,7bb11f97b512df9bb7763014e8939e9ed26262b2158b55d8d3686df35f915261,5,2837633062,CV0004, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,7bb11f97b512df9bb7763014e8939e9ed26262b2158b55d8d3686df35f915261,5,2837633062,0612, ,2,146988240, , , ,N,N
2022,19/10/2023 16:11:33,01,7bb11f97b512df9bb7763014e8939e9ed26262b2158b55d8d3686df35f915261,5,2837633062,0613, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,01,7bb11f97b512df9bb7763014e8939e9ed26262b2158b55d8d3686df35f915261,5,2837633062,0614, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,7bb11f97b512df9bb7763014e8939e9ed26262b2158b55d8d3686df35f915261,5,2837633062,0615, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,01,7bb11f97b512df9bb7763014e8939e9ed26262b2158b55d8d3686df35f915261,5,2837633062,0618, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1,5,2837633062,CV0004, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1,5,2837633062,0612, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,01,3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1,5,2837633062,0613, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1,5,2837633062,0614, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1,5,2837633062,0615, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,01,3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1,5,2837633062,0618, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,01,333e266378bf75543532cd439d4937b8146bddb06e7cb1d05f1e34797eb9cf03,5,2837633062,0615, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,01,333e266378bf75543532cd439d4937b8146bddb06e7cb1d05f1e34797eb9cf03,5,2837633062,0612, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,01,333e266378bf75543532cd439d4937b8146bddb06e7cb1d05f1e34797eb9cf03,5,2837633062,0613, ,2,146988240, , , ,N,N
2022,19/10/2023 16:11:33,01,333e266378bf75543532cd439d4937b8146bddb06e7cb1d05f1e34797eb9cf03,5,2837633062,0614, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,01,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2837633062,CV0004, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2837633062,0612, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,01,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2837633062,0613, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2837633062,0614, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2837633062,0615, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2837633062,0618, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2837633062,CV0004, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2837633062,0612, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,01,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2837633062,0613, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,01,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2837633062,0614, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2837633062,0615, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2837633062,0618, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,01,8c2a6b869504dfc68502eb0d3cf653cef3edc371c3d84e7b992f7ced18abb4bc,5,2837633062,0615, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,01,8c2a6b869504dfc68502eb0d3cf653cef3edc371c3d84e7b992f7ced18abb4bc,5,2837633062,0612, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,01,8c2a6b869504dfc68502eb0d3cf653cef3edc371c3d84e7b992f7ced18abb4bc,5,2837633062,0613, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,01,8c2a6b869504dfc68502eb0d3cf653cef3edc371c3d84e7b992f7ced18abb4bc,5,2837633062,0614, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,01,674630355e5b3d8d396257f40a523094fb3353dd8808fa85b60faafee0dde14b,5,2837633062,CV0004, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,674630355e5b3d8d396257f40a523094fb3353dd8808fa85b60faafee0dde14b,5,2837633062,0612, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,01,674630355e5b3d8d396257f40a523094fb3353dd8808fa85b60faafee0dde14b,5,2837633062,0613, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,01,674630355e5b3d8d396257f40a523094fb3353dd8808fa85b60faafee0dde14b,5,2837633062,0614, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,674630355e5b3d8d396257f40a523094fb3353dd8808fa85b60faafee0dde14b,5,2837633062,0615, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,01,5eff71cf6d4b1a5495dbbfae6e104c554a2ad26a694ad88ac9f3da226d574c7a,5,2837633062,CV0004, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,5eff71cf6d4b1a5495dbbfae6e104c554a2ad26a694ad88ac9f3da226d574c7a,5,2837633062,0612, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,01,5eff71cf6d4b1a5495dbbfae6e104c554a2ad26a694ad88ac9f3da226d574c7a,5,2837633062,0613, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,01,5eff71cf6d4b1a5495dbbfae6e104c554a2ad26a694ad88ac9f3da226d574c7a,5,2837633062,0614, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,5eff71cf6d4b1a5495dbbfae6e104c554a2ad26a694ad88ac9f3da226d574c7a,5,2837633062,0615, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,01,5eff71cf6d4b1a5495dbbfae6e104c554a2ad26a694ad88ac9f3da226d574c7a,5,2837633062,0618, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,01,5265918e6221107a113dd1659a5a1a92d6dc94c2037fc9c414d3cc816bd75837,5,2837633062,CV0004, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,01,5265918e6221107a113dd1659a5a1a92d6dc94c2037fc9c414d3cc816bd75837,5,2837633062,0612, ,10,146988216, , , ,N,N
